State,Year,Period,Labor_Force_Participation_Ratio,Employment_Participation_Ratio,Labor_Force,Employment,Unemployment,Unemployment_rate,Latitude,Longitude
Nebraska,2007,Jan,72.9,70.8,976001,948140,27861,2.9,41.492537,-99.901813
Nebraska,2007,Feb,72.9,70.8,975808,948238,27570,2.8,41.492537,-99.901813
Nebraska,2007,Mar,72.8,70.8,975800,948254,27546,2.8,41.492537,-99.901813
Nebraska,2007,Apr,72.8,70.8,976138,948372,27766,2.8,41.492537,-99.901813
Nebraska,2007,May,72.8,70.7,976883,948707,28176,2.9,41.492537,-99.901813
Nebraska,2007,Jun,72.9,70.7,978010,949273,28737,2.9,41.492537,-99.901813
Nebraska,2007,Jul,72.9,70.8,979315,949989,29326,3,41.492537,-99.901813
Nebraska,2007,Aug,73,70.8,980593,950869,29724,3,41.492537,-99.901813
Nebraska,2007,Sep,73,70.8,981750,951958,29792,3,41.492537,-99.901813
Nebraska,2007,Oct,73,70.8,982695,953057,29638,3,41.492537,-99.901813
Nebraska,2007,Nov,73.1,70.9,983488,954064,29424,3,41.492537,-99.901813
Nebraska,2007,Dec,73.1,70.9,984217,955010,29207,3,41.492537,-99.901813
Nebraska,2008,Jan,73.1,70.9,984852,955811,29041,2.9,41.492537,-99.901813
Nebraska,2008,Feb,73.1,70.9,985443,956411,29032,2.9,41.492537,-99.901813
Nebraska,2008,Mar,73.1,70.9,986086,956801,29285,3,41.492537,-99.901813
Nebraska,2008,Apr,73.1,70.9,986716,956899,29817,3,41.492537,-99.901813
Nebraska,2008,May,73.1,70.8,987230,956699,30531,3.1,41.492537,-99.901813
Nebraska,2008,Jun,73.1,70.8,987667,956407,31260,3.2,41.492537,-99.901813
Nebraska,2008,Jul,73.1,70.7,988067,956138,31929,3.2,41.492537,-99.901813
Nebraska,2008,Aug,73,70.6,988463,955768,32695,3.3,41.492537,-99.901813
Nebraska,2008,Sep,73,70.5,988765,955119,33646,3.4,41.492537,-99.901813
Nebraska,2008,Oct,73,70.4,988947,954101,34846,3.5,41.492537,-99.901813
Nebraska,2008,Nov,72.9,70.2,988981,952612,36369,3.7,41.492537,-99.901813
Nebraska,2008,Dec,72.9,70,988919,950668,38251,3.9,41.492537,-99.901813
Nebraska,2009,Jan,72.8,69.8,988763,948435,40328,4.1,41.492537,-99.901813
Nebraska,2009,Feb,72.7,69.6,988607,946270,42337,4.3,41.492537,-99.901813
Nebraska,2009,Mar,72.7,69.5,988641,944615,44026,4.5,41.492537,-99.901813
Nebraska,2009,Apr,72.7,69.4,989011,943699,45312,4.6,41.492537,-99.901813
Nebraska,2009,May,72.7,69.3,989500,943261,46239,4.7,41.492537,-99.901813
Nebraska,2009,Jun,72.6,69.2,989738,942897,46841,4.7,41.492537,-99.901813
Nebraska,2009,Jul,72.6,69.1,989444,942248,47196,4.8,41.492537,-99.901813
Nebraska,2009,Aug,72.4,69,988595,941206,47389,4.8,41.492537,-99.901813
Nebraska,2009,Sep,72.3,68.8,987507,939966,47541,4.8,41.492537,-99.901813
Nebraska,2009,Oct,72.2,68.7,986531,938727,47804,4.8,41.492537,-99.901813
Nebraska,2009,Nov,72.1,68.6,986060,937863,48197,4.9,41.492537,-99.901813
Nebraska,2009,Dec,72,68.5,986333,937752,48581,4.9,41.492537,-99.901813
Nebraska,2010,Jan,72.1,68.5,987372,938545,48827,4.9,41.492537,-99.901813
Nebraska,2010,Feb,72.1,68.6,988776,939919,48857,4.9,41.492537,-99.901813
Nebraska,2010,Mar,72.2,68.6,990060,941517,48543,4.9,41.492537,-99.901813
Nebraska,2010,Apr,71.4,68,991039,943174,47865,4.8,41.492537,-99.901813
Nebraska,2010,May,71.4,68,991699,944751,46948,4.7,41.492537,-99.901813
Nebraska,2010,Jun,71.4,68.1,992091,945979,46112,4.6,41.492537,-99.901813
Nebraska,2010,Jul,71.4,68.1,992335,946748,45587,4.6,41.492537,-99.901813
Nebraska,2010,Aug,71.3,68.1,992637,947230,45407,4.6,41.492537,-99.901813
Nebraska,2010,Sep,71.3,68,993061,947558,45503,4.6,41.492537,-99.901813
Nebraska,2010,Oct,71.3,68,993816,948117,45699,4.6,41.492537,-99.901813
Nebraska,2010,Nov,71.4,68.1,994951,949114,45837,4.6,41.492537,-99.901813
Nebraska,2010,Dec,71.4,68.1,996345,950496,45849,4.6,41.492537,-99.901813
Nebraska,2011,Jan,71.5,68.2,997896,952121,45775,4.6,41.492537,-99.901813
Nebraska,2011,Feb,71.6,68.3,999312,953729,45583,4.6,41.492537,-99.901813
Nebraska,2011,Mar,71.6,68.4,1000380,955070,45310,4.5,41.492537,-99.901813
Nebraska,2011,Apr,71.6,68.4,1000982,955970,45012,4.5,41.492537,-99.901813
Nebraska,2011,May,71.6,68.4,1001373,956621,44752,4.5,41.492537,-99.901813
Nebraska,2011,Jun,71.6,68.4,1001954,957429,44525,4.4,41.492537,-99.901813
Nebraska,2011,Jul,71.6,68.5,1003040,958709,44331,4.4,41.492537,-99.901813
Nebraska,2011,Aug,71.7,68.6,1004575,960475,44100,4.4,41.492537,-99.901813
Nebraska,2011,Sep,71.8,68.7,1006289,962554,43735,4.3,41.492537,-99.901813
Nebraska,2011,Oct,71.8,68.7,1007812,964612,43200,4.3,41.492537,-99.901813
Nebraska,2011,Nov,71.8,68.8,1008729,966232,42497,4.2,41.492537,-99.901813
Nebraska,2011,Dec,71.8,68.8,1008982,967276,41706,4.1,41.492537,-99.901813
Nebraska,2012,Jan,71.8,68.9,1008839,967953,40886,4.1,41.492537,-99.901813
Nebraska,2012,Feb,71.7,68.9,1008717,968546,40171,4,41.492537,-99.901813
Nebraska,2012,Mar,71.7,68.8,1008820,969077,39743,3.9,41.492537,-99.901813
Nebraska,2012,Apr,71.7,68.8,1009179,969646,39533,3.9,41.492537,-99.901813
Nebraska,2012,May,71.7,68.9,1009977,970546,39431,3.9,41.492537,-99.901813
Nebraska,2012,Jun,71.7,68.9,1011216,971883,39333,3.9,41.492537,-99.901813
Nebraska,2012,Jul,71.8,69,1012787,973628,39159,3.9,41.492537,-99.901813
Nebraska,2012,Aug,71.8,69.1,1014558,975571,38987,3.8,41.492537,-99.901813
Nebraska,2012,Sep,71.9,69.2,1016381,977411,38970,3.8,41.492537,-99.901813
Nebraska,2012,Oct,72,69.2,1017762,978737,39025,3.8,41.492537,-99.901813
Nebraska,2012,Nov,72,69.2,1018499,979433,39066,3.8,41.492537,-99.901813
Nebraska,2012,Dec,71.9,69.2,1018587,979573,39014,3.8,41.492537,-99.901813
Nebraska,2018,Jan,69.5,67.5,1028444,998353,30091,2.9,41.492537,-99.901813
Nebraska,2018,Feb,69.6,67.6,1030167,1000270,29897,2.9,41.492537,-99.901813
Nebraska,2018,Mar,69.7,67.7,1032316,1002615,29701,2.9,41.492537,-99.901813
Nebraska,2018,Apr,69.8,67.8,1034270,1004769,29501,2.9,41.492537,-99.901813
Nebraska,2018,May,69.9,67.9,1035688,1006243,29445,2.8,41.492537,-99.901813
Nebraska,2018,Jun,69.9,67.9,1036580,1007005,29575,2.9,41.492537,-99.901813
Nebraska,2018,Jul,69.9,67.9,1037124,1007347,29777,2.9,41.492537,-99.901813
Nebraska,2018,Aug,69.9,67.8,1037794,1007672,30122,2.9,41.492537,-99.901813
Nebraska,2018,Sep,69.9,67.8,1038831,1008194,30637,2.9,41.492537,-99.901813
Nebraska,2018,Oct,69.9,67.8,1040257,1009041,31216,3,41.492537,-99.901813
Nebraska,2018,Nov,70,67.9,1041929,1010192,31737,3,41.492537,-99.901813
Nebraska,2018,Dec,70.1,67.9,1043597,1011504,32093,3.1,41.492537,-99.901813
Nebraska,2019,Jan,70.1,67.9,1044082,1012024,32058,3.1,41.492537,-99.901813
Nebraska,2019,Feb,70.1,68,1045136,1013076,32060,3.1,41.492537,-99.901813
Nebraska,2019,Mar,70.2,68,1046019,1013988,32031,3.1,41.492537,-99.901813
Nebraska,2019,Apr,70.2,68,1046975,1014952,32023,3.1,41.492537,-99.901813
Nebraska,2019,May,70.2,68.1,1048068,1015982,32086,3.1,41.492537,-99.901813
Nebraska,2019,Jun,70.3,68.1,1049455,1017092,32363,3.1,41.492537,-99.901813
Nebraska,2019,Jul,70.3,68.1,1051121,1018260,32861,3.1,41.492537,-99.901813
Nebraska,2019,Aug,70.4,68.2,1052794,1019443,33351,3.2,41.492537,-99.901813
Nebraska,2019,Sep,70.5,68.2,1054396,1020894,33502,3.2,41.492537,-99.901813
Nebraska,2019,Oct,70.5,68.3,1055661,1022331,33330,3.2,41.492537,-99.901813
Nebraska,2019,Nov,70.5,68.3,1056303,1023363,32940,3.1,41.492537,-99.901813
Nebraska,2019,Dec,70.4,68.3,1055779,1023291,32488,3.1,41.492537,-99.901813
Nebraska,2020,Jan,70.3,68.1,1053855,1021775,32080,3,41.492537,-99.901813
Nebraska,2020,Feb,70,67.9,1050781,1019038,31743,3,41.492537,-99.901813
Nebraska,2020,Mar,70.4,67.3,1056424,1009828,46596,4.4,41.492537,-99.901813
Nebraska,2020,Apr,69.6,64,1044078,958934,85144,8.2,41.492537,-99.901813
Nebraska,2020,May,69.7,65.2,1045247,978545,66702,6.4,41.492537,-99.901813
Nebraska,2020,Jun,69.4,65.7,1040840,986307,54533,5.2,41.492537,-99.901813
Nebraska,2020,Jul,69.4,66.2,1042119,994326,47793,4.6,41.492537,-99.901813
Nebraska,2020,Aug,69.3,66.7,1041261,1001123,40138,3.9,41.492537,-99.901813
Nebraska,2020,Sep,69.4,67,1042344,1006211,36133,3.5,41.492537,-99.901813
Nebraska,2020,Oct,69.3,67.1,1041445,1008980,32465,3.1,41.492537,-99.901813
Nebraska,2020,Nov,69.2,67.2,1041287,1009949,31338,3,41.492537,-99.901813
Nebraska,2020,Dec,69.2,67.1,1041079,1009860,31219,3,41.492537,-99.901813
Nebraska,2021,Jan,69.2,67.1,1040404,1009833,30571,2.9,41.492537,-99.901813
Nebraska,2021,Feb,69.2,67.2,1040690,1010285,30405,2.9,41.492537,-99.901813
Nebraska,2021,Mar,69.2,67.2,1041376,1011304,30072,2.9,41.492537,-99.901813
Nebraska,2021,Apr,69.3,67.3,1042152,1012599,29553,2.8,41.492537,-99.901813
Nebraska,2021,May,69.3,67.4,1042629,1013971,28658,2.7,41.492537,-99.901813
Nebraska,2021,Jun,69.3,67.4,1043149,1015122,28027,2.7,41.492537,-99.901813
Nebraska,2021,Jul,69.2,67.4,1043415,1016162,27253,2.6,41.492537,-99.901813
Nebraska,2021,Aug,69.2,67.5,1043805,1017309,26496,2.5,41.492537,-99.901813
Nebraska,2021,Sep,69.2,67.5,1044247,1018735,25512,2.4,41.492537,-99.901813
Nebraska,2021,Oct,69.3,67.6,1045088,1020639,24449,2.3,41.492537,-99.901813
Nebraska,2021,Nov,69.3,67.8,1046079,1022851,23228,2.2,41.492537,-99.901813
Nebraska,2021,Dec,69.4,67.9,1047249,1025139,22110,2.1,41.492537,-99.901813
Nebraska,2022,Jan,69.4,68,1048396,1027203,21193,2,41.492537,-99.901813
Nebraska,2022,Feb,69.5,68.1,1049339,1028821,20518,2,41.492537,-99.901813
Nebraska,2022,Mar,69.5,68.1,1050055,1029785,20270,1.9,41.492537,-99.901813
Nebraska,2022,Apr,69.5,68.1,1050565,1030082,20483,1.9,41.492537,-99.901813
Nebraska,2022,May,69.5,68.1,1050904,1029789,21115,2,41.492537,-99.901813
Nebraska,2022,Jun,69.4,68,1051008,1029003,22005,2.1,41.492537,-99.901813
Nebraska,2022,Jul,69.4,67.9,1050943,1027841,23102,2.2,41.492537,-99.901813
Nebraska,2022,Aug,69.3,67.7,1050802,1026678,24124,2.3,41.492537,-99.901813
Nebraska,2022,Sep,69.3,67.6,1050548,1025832,24716,2.4,41.492537,-99.901813
Nebraska,2022,Oct,69.2,67.5,1050208,1025478,24730,2.4,41.492537,-99.901813
Nebraska,2022,Nov,69.1,67.5,1049891,1025762,24129,2.3,41.492537,-99.901813
Nebraska,2022,Dec,69.1,67.5,1049963,1026782,23181,2.2,41.492537,-99.901813
Nevada,2006,Jan,67.8,65.1,1258441,1208656,49785,4,38.80261,-116.419389
Nevada,2006,Feb,67.9,65.2,1264123,1214044,50079,4,38.80261,-116.419389
Nevada,2006,Mar,68.1,65.4,1270318,1219558,50760,4,38.80261,-116.419389
Nevada,2006,Apr,68.2,65.5,1276714,1225043,51671,4,38.80261,-116.419389
Nevada,2006,May,68.4,65.6,1282975,1230505,52470,4.1,38.80261,-116.419389
Nevada,2006,Jun,68.5,65.7,1288880,1235957,52923,4.1,38.80261,-116.419389
Nevada,2006,Jul,68.6,65.8,1294646,1241605,53041,4.1,38.80261,-116.419389
Nevada,2006,Aug,68.8,66,1300611,1247515,53096,4.1,38.80261,-116.419389
Nevada,2006,Sep,68.9,66.1,1306774,1253515,53259,4.1,38.80261,-116.419389
Nevada,2006,Oct,69.1,66.3,1312862,1259390,53472,4.1,38.80261,-116.419389
Nevada,2006,Nov,69.2,66.4,1318570,1264827,53743,4.1,38.80261,-116.419389
Nevada,2006,Dec,69.3,66.5,1323560,1269442,54118,4.1,38.80261,-116.419389
Nevada,2007,Jan,69.3,66.5,1327708,1273015,54693,4.1,38.80261,-116.419389
Nevada,2007,Feb,69.4,66.5,1331183,1275701,55482,4.2,38.80261,-116.419389
Nevada,2007,Mar,69.3,66.4,1334075,1277645,56430,4.2,38.80261,-116.419389
Nevada,2007,Apr,69.3,66.3,1336648,1279106,57542,4.3,38.80261,-116.419389
Nevada,2007,May,69.3,66.2,1339270,1280394,58876,4.4,38.80261,-116.419389
Nevada,2007,Jun,69.3,66.2,1342122,1281753,60369,4.5,38.80261,-116.419389
Nevada,2007,Jul,69.3,66.1,1345169,1283216,61953,4.6,38.80261,-116.419389
Nevada,2007,Aug,69.3,66,1348473,1284830,63643,4.7,38.80261,-116.419389
Nevada,2007,Sep,69.4,66,1352002,1286632,65370,4.8,38.80261,-116.419389
Nevada,2007,Oct,69.4,66,1355515,1288393,67122,5,38.80261,-116.419389
Nevada,2007,Nov,69.5,66,1358745,1289934,68811,5.1,38.80261,-116.419389
Nevada,2007,Dec,69.5,65.9,1361625,1291127,70498,5.2,38.80261,-116.419389
Nevada,2008,Jan,69.5,65.9,1364101,1291670,72431,5.3,38.80261,-116.419389
Nevada,2008,Feb,69.6,65.7,1366231,1291488,74743,5.5,38.80261,-116.419389
Nevada,2008,Mar,69.5,65.6,1368224,1290616,77608,5.7,38.80261,-116.419389
Nevada,2008,Apr,69.5,65.4,1370126,1289063,81063,5.9,38.80261,-116.419389
Nevada,2008,May,69.5,65.2,1371914,1286907,85007,6.2,38.80261,-116.419389
Nevada,2008,Jun,69.5,65,1373585,1284291,89294,6.5,38.80261,-116.419389
Nevada,2008,Jul,69.5,64.7,1375054,1281173,93881,6.8,38.80261,-116.419389
Nevada,2008,Aug,69.4,64.5,1376217,1277347,98870,7.2,38.80261,-116.419389
Nevada,2008,Sep,69.4,64.2,1377125,1272537,104588,7.6,38.80261,-116.419389
Nevada,2008,Oct,69.4,63.8,1377911,1266591,111320,8.1,38.80261,-116.419389
Nevada,2008,Nov,69.4,63.4,1378359,1259504,118855,8.6,38.80261,-116.419389
Nevada,2008,Dec,69.3,62.9,1378215,1251597,126618,9.2,38.80261,-116.419389
Nevada,2009,Jan,69.2,62.5,1377435,1243320,134115,9.7,38.80261,-116.419389
Nevada,2009,Feb,69.1,62,1376206,1235176,141030,10.2,38.80261,-116.419389
Nevada,2009,Mar,69,61.6,1374816,1227786,147030,10.7,38.80261,-116.419389
Nevada,2009,Apr,68.8,61.2,1373429,1221385,152044,11.1,38.80261,-116.419389
Nevada,2009,May,68.7,60.9,1371955,1215496,156459,11.4,38.80261,-116.419389
Nevada,2009,Jun,68.6,60.5,1370321,1209700,160621,11.7,38.80261,-116.419389
Nevada,2009,Jul,68.4,60.2,1368177,1203710,164467,12,38.80261,-116.419389
Nevada,2009,Aug,68.2,59.8,1365329,1197462,167867,12.3,38.80261,-116.419389
Nevada,2009,Sep,68,59.5,1362186,1191275,170911,12.5,38.80261,-116.419389
Nevada,2009,Oct,67.8,59.1,1359279,1185525,173754,12.8,38.80261,-116.419389
Nevada,2009,Nov,67.6,58.8,1357494,1180770,176724,13,38.80261,-116.419389
Nevada,2009,Dec,67.6,58.6,1357344,1177391,179953,13.3,38.80261,-116.419389
Nevada,2010,Jan,67.6,58.5,1358406,1175465,182941,13.5,38.80261,-116.419389
Nevada,2010,Feb,67.6,58.4,1359771,1174541,185230,13.6,38.80261,-116.419389
Nevada,2010,Mar,67.6,58.4,1360604,1173988,186616,13.7,38.80261,-116.419389
Nevada,2010,Apr,65.6,56.6,1360595,1173507,187088,13.8,38.80261,-116.419389
Nevada,2010,May,65.5,56.5,1359713,1173032,186681,13.7,38.80261,-116.419389
Nevada,2010,Jun,65.4,56.5,1358272,1172324,185948,13.7,38.80261,-116.419389
Nevada,2010,Jul,65.3,56.4,1357070,1171332,185738,13.7,38.80261,-116.419389
Nevada,2010,Aug,65.3,56.3,1356662,1170347,186315,13.7,38.80261,-116.419389
Nevada,2010,Sep,65.2,56.2,1356846,1169573,187273,13.8,38.80261,-116.419389
Nevada,2010,Oct,65.2,56.2,1357352,1169345,188007,13.9,38.80261,-116.419389
Nevada,2010,Nov,65.2,56.2,1357786,1169711,188075,13.9,38.80261,-116.419389
Nevada,2010,Dec,65.2,56.2,1357880,1170535,187345,13.8,38.80261,-116.419389
Nevada,2011,Jan,65.1,56.2,1357776,1171682,186094,13.7,38.80261,-116.419389
Nevada,2011,Feb,65.1,56.2,1357524,1172858,184666,13.6,38.80261,-116.419389
Nevada,2011,Mar,65,56.3,1357202,1173836,183366,13.5,38.80261,-116.419389
Nevada,2011,Apr,65,56.3,1357102,1174492,182610,13.5,38.80261,-116.419389
Nevada,2011,May,65,56.3,1357610,1175043,182567,13.4,38.80261,-116.419389
Nevada,2011,Jun,65,56.3,1358808,1175945,182863,13.5,38.80261,-116.419389
Nevada,2011,Jul,65.1,56.3,1360553,1177623,182930,13.4,38.80261,-116.419389
Nevada,2011,Aug,65.1,56.4,1362462,1180132,182330,13.4,38.80261,-116.419389
Nevada,2011,Sep,65,56.4,1364043,1183282,180761,13.3,38.80261,-116.419389
Nevada,2011,Oct,65,56.5,1364991,1186737,178254,13.1,38.80261,-116.419389
Nevada,2011,Nov,64.9,56.6,1365040,1190017,175023,12.8,38.80261,-116.419389
Nevada,2011,Dec,64.8,56.7,1364376,1192847,171529,12.6,38.80261,-116.419389
Nevada,2012,Jan,64.7,56.7,1363603,1195245,168358,12.3,38.80261,-116.419389
Nevada,2012,Feb,64.6,56.7,1363319,1197373,165946,12.2,38.80261,-116.419389
Nevada,2012,Mar,64.5,56.7,1363757,1199248,164509,12.1,38.80261,-116.419389
Nevada,2012,Apr,64.5,56.8,1364616,1200986,163630,12,38.80261,-116.419389
Nevada,2012,May,64.5,56.8,1365728,1202977,162751,11.9,38.80261,-116.419389
Nevada,2012,Jun,64.4,56.8,1366798,1205447,161351,11.8,38.80261,-116.419389
Nevada,2012,Jul,64.4,56.9,1367483,1208382,159101,11.6,38.80261,-116.419389
Nevada,2012,Aug,64.3,57,1367955,1211574,156381,11.4,38.80261,-116.419389
Nevada,2012,Sep,64.3,57,1368573,1214739,153834,11.2,38.80261,-116.419389
Nevada,2012,Oct,64.2,57.1,1369063,1217434,151629,11.1,38.80261,-116.419389
Nevada,2012,Nov,64.1,57.1,1369310,1219490,149820,10.9,38.80261,-116.419389
Nevada,2012,Dec,64,57.1,1369233,1220968,148265,10.8,38.80261,-116.419389
Nevada,2018,Jan,62.9,60,1469779,1400476,69303,4.7,38.80261,-116.419389
Nevada,2018,Feb,63.1,60.1,1474824,1406385,68439,4.6,38.80261,-116.419389
Nevada,2018,Mar,63.2,60.3,1480296,1412917,67379,4.6,38.80261,-116.419389
Nevada,2018,Apr,63.3,60.5,1485403,1419234,66169,4.5,38.80261,-116.419389
Nevada,2018,May,63.4,60.6,1489709,1424714,64995,4.4,38.80261,-116.419389
Nevada,2018,Jun,63.4,60.7,1493323,1429301,64022,4.3,38.80261,-116.419389
Nevada,2018,Jul,63.4,60.7,1496536,1433169,63367,4.2,38.80261,-116.419389
Nevada,2018,Aug,63.5,60.8,1500003,1436752,63251,4.2,38.80261,-116.419389
Nevada,2018,Sep,63.5,60.8,1504138,1440442,63696,4.2,38.80261,-116.419389
Nevada,2018,Oct,63.6,60.9,1508923,1444468,64455,4.3,38.80261,-116.419389
Nevada,2018,Nov,63.7,60.9,1514086,1448898,65188,4.3,38.80261,-116.419389
Nevada,2018,Dec,63.8,61,1519209,1453593,65616,4.3,38.80261,-116.419389
Nevada,2019,Jan,63.8,61.1,1523386,1457288,66098,4.3,38.80261,-116.419389
Nevada,2019,Feb,63.9,61.2,1527407,1461815,65592,4.3,38.80261,-116.419389
Nevada,2019,Mar,63.9,61.2,1531025,1466274,64751,4.2,38.80261,-116.419389
Nevada,2019,Apr,64,61.3,1534622,1470851,63771,4.2,38.80261,-116.419389
Nevada,2019,May,64,61.4,1538390,1475445,62945,4.1,38.80261,-116.419389
Nevada,2019,Jun,64.1,61.5,1542445,1479940,62505,4.1,38.80261,-116.419389
Nevada,2019,Jul,64.1,61.5,1546789,1484250,62539,4,38.80261,-116.419389
Nevada,2019,Aug,64.2,61.6,1551265,1488354,62911,4.1,38.80261,-116.419389
Nevada,2019,Sep,64.3,61.7,1555892,1492637,63255,4.1,38.80261,-116.419389
Nevada,2019,Oct,64.4,61.7,1560472,1496736,63736,4.1,38.80261,-116.419389
Nevada,2019,Nov,64.4,61.8,1564454,1500080,64374,4.1,38.80261,-116.419389
Nevada,2019,Dec,64.4,61.7,1566783,1501560,65223,4.2,38.80261,-116.419389
Nevada,2020,Jan,64.3,61.6,1566933,1500457,66476,4.2,38.80261,-116.419389
Nevada,2020,Feb,64.2,61.4,1565194,1496709,68485,4.4,38.80261,-116.419389
Nevada,2020,Mar,63.2,58.6,1543362,1431411,111951,7.3,38.80261,-116.419389
Nevada,2020,Apr,60,41.7,1469006,1019611,449395,30.6,38.80261,-116.419389
Nevada,2020,May,56.6,42.6,1388179,1045171,343008,24.7,38.80261,-116.419389
Nevada,2020,Jun,61,49.5,1497040,1214560,282480,18.9,38.80261,-116.419389
Nevada,2020,Jul,61.4,51.1,1509534,1258059,251475,16.7,38.80261,-116.419389
Nevada,2020,Aug,60.9,52.4,1499263,1290243,209020,13.9,38.80261,-116.419389
Nevada,2020,Sep,61.2,53.4,1510424,1317904,192520,12.7,38.80261,-116.419389
Nevada,2020,Oct,60.9,54.1,1505153,1337278,167875,11.2,38.80261,-116.419389
Nevada,2020,Nov,60.9,54.7,1506223,1351745,154478,10.3,38.80261,-116.419389
Nevada,2020,Dec,60.9,55,1507417,1361861,145556,9.7,38.80261,-116.419389
Nevada,2021,Jan,60.7,55.3,1503503,1369208,134295,8.9,38.80261,-116.419389
Nevada,2021,Feb,60.6,55.5,1502850,1375544,127306,8.5,38.80261,-116.419389
Nevada,2021,Mar,60.5,55.7,1502044,1382005,120039,8,38.80261,-116.419389
Nevada,2021,Apr,60.5,55.9,1503120,1388339,114781,7.6,38.80261,-116.419389
Nevada,2021,May,60.4,56,1502319,1394032,108287,7.2,38.80261,-116.419389
Nevada,2021,Jun,60.3,56.1,1502781,1399047,103734,6.9,38.80261,-116.419389
Nevada,2021,Jul,60.1,56.2,1500937,1402771,98166,6.5,38.80261,-116.419389
Nevada,2021,Aug,60,56.3,1499092,1406208,92884,6.2,38.80261,-116.419389
Nevada,2021,Sep,59.8,56.3,1497056,1409373,87683,5.9,38.80261,-116.419389
Nevada,2021,Oct,59.8,56.4,1497341,1413272,84069,5.6,38.80261,-116.419389
Nevada,2021,Nov,59.8,56.5,1498511,1417158,81353,5.4,38.80261,-116.419389
Nevada,2021,Dec,59.8,56.6,1501013,1421431,79582,5.3,38.80261,-116.419389
Nevada,2022,Jan,60.2,57,1511992,1432892,79100,5.2,38.80261,-116.419389
Nevada,2022,Feb,60.6,57.4,1522838,1443950,78888,5.2,38.80261,-116.419389
Nevada,2022,Mar,60.9,57.8,1533154,1454273,78881,5.1,38.80261,-116.419389
Nevada,2022,Apr,61.2,58.1,1543110,1464044,79066,5.1,38.80261,-116.419389
Nevada,2022,May,61.5,58.4,1552183,1472822,79361,5.1,38.80261,-116.419389
Nevada,2022,Jun,61.8,58.6,1560760,1480863,79897,5.1,38.80261,-116.419389
Nevada,2022,Jul,62,58.8,1568795,1487986,80809,5.2,38.80261,-116.419389
Nevada,2022,Aug,62.3,59,1576829,1494823,82006,5.2,38.80261,-116.419389
Nevada,2022,Sep,62.2,59,1577574,1494571,83003,5.3,38.80261,-116.419389
Nevada,2022,Oct,62.2,58.9,1578944,1495139,83805,5.3,38.80261,-116.419389
Nevada,2022,Nov,62.3,59,1580939,1496841,84098,5.3,38.80261,-116.419389
Nevada,2022,Dec,62.3,59,1583603,1499797,83806,5.3,38.80261,-116.419389
New Hampshire,2006,Jan,70.9,68.4,728153,702807,25346,3.5,43.193852,-71.572395
New Hampshire,2006,Feb,70.8,68.4,728227,703407,24820,3.4,43.193852,-71.572395
New Hampshire,2006,Mar,70.8,68.4,728692,704087,24605,3.4,43.193852,-71.572395
New Hampshire,2006,Apr,70.8,68.4,729434,704706,24728,3.4,43.193852,-71.572395
New Hampshire,2006,May,70.8,68.4,730385,705339,25046,3.4,43.193852,-71.572395
New Hampshire,2006,Jun,70.9,68.4,731464,706031,25433,3.5,43.193852,-71.572395
New Hampshire,2006,Jul,70.9,68.4,732649,706839,25810,3.5,43.193852,-71.572395
New Hampshire,2006,Aug,71,68.4,733885,707684,26201,3.6,43.193852,-71.572395
New Hampshire,2006,Sep,71,68.5,735101,708478,26623,3.6,43.193852,-71.572395
New Hampshire,2006,Oct,71.1,68.5,736259,709278,26981,3.7,43.193852,-71.572395
New Hampshire,2006,Nov,71.1,68.5,737245,710011,27234,3.7,43.193852,-71.572395
New Hampshire,2006,Dec,71.1,68.5,737892,710530,27362,3.7,43.193852,-71.572395
New Hampshire,2007,Jan,71.1,68.4,738127,710750,27377,3.7,43.193852,-71.572395
New Hampshire,2007,Feb,71,68.4,738051,710769,27282,3.7,43.193852,-71.572395
New Hampshire,2007,Mar,70.9,68.3,737807,710760,27047,3.7,43.193852,-71.572395
New Hampshire,2007,Apr,70.9,68.3,737554,710853,26701,3.6,43.193852,-71.572395
New Hampshire,2007,May,70.8,68.3,737348,711043,26305,3.6,43.193852,-71.572395
New Hampshire,2007,Jun,70.7,68.2,737196,711311,25885,3.5,43.193852,-71.572395
